customer_id,purchase_amount,purchase_date,channel,product_category,transaction_type,customer_tier
538,77.29,8/22/2023,Online,Books,Full Price,Bronze
935,83.26,11/27/2023,Online,Electronics,Discount,Silver
652,297.02,8/5/2023,Online,Books,Discount,Gold
99,232.53,7/26/2024,In-store,Home,Full Price,Silver
910,208.52,7/1/2024,Online,Books,Discount,Silver
278,161.65,1/17/2024,Online,Books,Discount,Gold
563,287.22,12/13/2023,In-store,Electronics,Full Price,Bronze
663,10.37,10/10/2023,In-store,Groceries,Full Price,Silver
944,30.81,9/11/2023,Online,Home,Discount,Gold
455,68.33,3/19/2024,In-store,Apparel,Discount,Silver
104,187.43,7/19/2024,Online,Books,Full Price,Silver
946,70.35,7/28/2024,In-store,Books,Discount,Bronze
601,137.85,2/5/2024,Online,Books,Discount,Bronze
653,14.96,12/11/2023,Online,Groceries,Discount,Bronze
725,29.09,11/16/2023,Online,Apparel,Full Price,Bronze
233,131.59,3/14/2024,In-store,Electronics,Return,Bronze
394,18,5/28/2024,In-store,Home,Full Price,Silver
501,43.29,10/23/2023,In-store,Groceries,Discount,Bronze
695,30.77,8/4/2023,In-store,Apparel,Discount,Gold
251,43.06,9/30/2023,Online,Home,Full Price,Gold
521,123.21,1/9/2024,Online,Electronics,Full Price,Bronze
79,45.86,7/15/2024,Online,Home,Discount,Silver
52,81.03,1/14/2024,Online,Books,Discount,Platinum
898,10.53,6/30/2024,In-store,Books,Full Price,Silver
921,163.48,1/2/2024,In-store,Groceries,Full Price,Platinum
781,46.19,11/2/2023,In-store,Home,Full Price,Bronze
226,104.56,10/16/2023,In-store,Books,Full Price,Gold
51,129.24,10/15/2023,Online,Groceries,Return,Silver
186,23.53,12/11/2023,In-store,Groceries,Discount,Bronze
34,216,2/1/2024,In-store,Groceries,Return,Platinum
803,95.77,3/8/2024,In-store,Electronics,Full Price,Platinum
742,55.99,6/12/2024,Online,Books,Discount,Bronze
131,20.13,4/20/2024,Online,Books,Full Price,Platinum
632,285.25,6/29/2024,Online,Apparel,Discount,Bronze
443,140.68,5/4/2024,In-store,Electronics,Full Price,Silver
838,23.32,8/26/2023,Online,Books,Full Price,Bronze
759,41.21,9/21/2023,Online,Books,Full Price,Bronze
432,165.9,12/4/2023,Online,Apparel,Full Price,Gold
704,118.97,11/9/2023,Online,Home,Discount,Bronze
497,145.15,12/22/2023,Online,Home,Discount,Bronze
403,58.2,12/9/2023,Online,Electronics,Discount,Silver
323,126.05,3/1/2024,In-store,Groceries,Return,Bronze
210,48.86,6/5/2024,In-store,Apparel,Full Price,Silver
615,23.73,9/14/2023,Online,Apparel,Full Price,Bronze
329,100.15,4/11/2024,In-store,Books,Discount,Gold
372,373.03,7/17/2024,Online,Books,Full Price,Bronze
460,37.19,11/6/2023,In-store,Apparel,Full Price,Bronze
133,61.8,4/9/2024,Online,Groceries,Discount,Bronze
835,112.09,11/23/2023,In-store,Home,Full Price,Silver
651,77.98,3/12/2024,Online,Electronics,Full Price,Bronze
121,185.42,4/9/2024,Online,Home,Full Price,Silver
606,143.44,10/16/2023,In-store,Electronics,Full Price,Bronze
452,6.01,8/10/2023,Online,Groceries,Full Price,Gold
965,645.11,7/7/2024,In-store,Apparel,Full Price,Bronze
129,139.6,9/26/2023,Online,Groceries,Full Price,Gold
91,199.44,11/20/2023,Online,Apparel,Full Price,Bronze
604,105.33,11/7/2023,Online,Books,Full Price,Bronze
575,193.99,3/28/2024,Online,Electronics,Discount,Bronze
29,11.92,11/25/2023,In-store,Books,Full Price,Bronze
722,42.73,10/19/2023,In-store,Apparel,Full Price,Silver
524,209.09,9/2/2023,In-store,Electronics,Full Price,Platinum
333,22.52,6/9/2024,In-store,Electronics,Full Price,Bronze
297,8.15,6/19/2024,In-store,Books,Full Price,Silver
130,155.17,2/17/2024,Online,Electronics,Full Price,Bronze
293,180.48,6/20/2024,Online,Apparel,Discount,Bronze
173,17.75,2/7/2024,In-store,Apparel,Discount,Bronze
720,192.65,5/26/2024,Online,Books,Return,Gold
944,116.08,5/27/2024,In-store,Groceries,Full Price,Bronze
24,73.41,5/10/2024,Online,Apparel,Full Price,Gold
99,177.34,8/17/2023,In-store,Apparel,Full Price,Bronze
406,54.34,4/18/2024,Online,Electronics,Discount,Bronze
356,21.57,10/19/2023,Online,Electronics,Full Price,Silver
139,33.53,1/28/2024,In-store,Apparel,Full Price,Bronze
503,70.35,10/22/2023,Online,Books,Full Price,Bronze
826,75.79,7/28/2024,In-store,Groceries,Discount,Bronze
174,163.77,3/16/2024,Online,Electronics,Return,Bronze
29,156.71,2/4/2024,In-store,Electronics,Return,Gold
931,87.08,12/8/2023,Online,Groceries,Full Price,Bronze
496,151.77,7/14/2024,In-store,Electronics,Full Price,Gold
655,21.29,10/3/2023,Online,Books,Discount,Bronze
828,5.14,7/23/2024,Online,Electronics,Full Price,Gold
351,206.86,7/3/2024,In-store,Electronics,Full Price,Silver
554,7.86,3/10/2024,In-store,Apparel,Discount,Bronze
299,28.33,8/19/2023,In-store,Books,Discount,Platinum
720,118.85,3/5/2024,In-store,Books,Return,Bronze
842,52.67,5/29/2024,Online,Apparel,Full Price,Silver
945,209,1/27/2024,Online,Home,Full Price,Silver
192,35.38,12/18/2023,Online,Groceries,Full Price,Bronze
672,1.19,4/5/2024,Online,Books,Discount,Platinum
64,35.76,8/11/2023,Online,Home,Discount,Gold
755,86.29,11/21/2023,In-store,Groceries,Discount,Gold
770,47.15,7/1/2024,In-store,Books,Return,Platinum
664,76.54,2/22/2024,In-store,Electronics,Discount,Silver
215,209.23,12/30/2023,In-store,Books,Full Price,Bronze
834,243.59,2/14/2024,In-store,Groceries,Discount,Gold
166,30.92,5/12/2024,Online,Home,Discount,Bronze
543,62.02,6/16/2024,Online,Electronics,Full Price,Bronze
883,79.66,6/13/2024,In-store,Groceries,Full Price,Silver
232,297.81,10/8/2023,In-store,Groceries,Discount,Platinum
794,658.37,10/23/2023,In-store,Books,Full Price,Bronze
541,26.84,5/5/2024,Online,Apparel,Discount,Gold
195,129.82,4/2/2024,In-store,Apparel,Full Price,Silver
506,47.49,7/29/2024,In-store,Electronics,Return,Bronze
334,0.81,9/20/2023,In-store,Groceries,Full Price,Gold
768,0.93,12/18/2023,Online,Home,Full Price,Platinum
793,61.72,5/14/2024,In-store,Electronics,Full Price,Bronze
304,67.01,3/9/2024,Online,Electronics,Full Price,Bronze
833,2.28,12/3/2023,In-store,Books,Full Price,Bronze
437,116.13,6/30/2024,In-store,Home,Full Price,Gold
323,34.81,11/12/2023,Online,Groceries,Discount,Bronze
502,82.07,1/3/2024,Online,Groceries,Full Price,Bronze
858,35.8,5/22/2024,In-store,Groceries,Discount,Gold
914,18.29,1/17/2024,In-store,Electronics,Discount,Silver
393,52.29,6/4/2024,Online,Books,Discount,Bronze
806,26.43,4/11/2024,Online,Electronics,Full Price,Gold
599,76.53,6/14/2024,In-store,Apparel,Full Price,Platinum
149,22.17,1/29/2024,Online,Apparel,Full Price,Platinum
761,71.01,9/9/2023,Online,Groceries,Discount,Bronze
833,17.12,2/18/2024,In-store,Books,Discount,Platinum
405,111.16,12/30/2023,In-store,Groceries,Full Price,Gold
283,140.22,9/5/2023,In-store,Groceries,Full Price,Bronze
362,11.7,9/6/2023,Online,Electronics,Full Price,Silver
379,63.07,4/2/2024,In-store,Groceries,Full Price,Bronze
198,7.35,1/1/2024,In-store,Groceries,Full Price,Gold
556,91.18,9/25/2023,Online,Books,Discount,Gold
356,30.71,6/21/2024,In-store,Books,Full Price,Gold
540,75,8/14/2023,Online,Books,Discount,Bronze
429,72.87,10/17/2023,Online,Groceries,Return,Silver
17,258.17,2/15/2024,In-store,Books,Discount,Bronze
639,79.65,6/28/2024,In-store,Books,Full Price,Platinum
379,87.47,9/18/2023,Online,Home,Full Price,Silver
680,51.36,10/31/2023,In-store,Home,Full Price,Bronze
506,297.75,1/17/2024,Online,Apparel,Discount,Bronze
756,150.14,1/23/2024,Online,Electronics,Full Price,Silver
899,33.6,12/24/2023,In-store,Electronics,Full Price,Silver
76,185.92,7/22/2024,In-store,Books,Full Price,Gold
231,56.63,4/3/2024,Online,Apparel,Full Price,Bronze
716,176.41,3/31/2024,Online,Apparel,Discount,Silver
962,173.1,11/28/2023,In-store,Home,Full Price,Bronze
248,20.93,8/7/2023,Online,Apparel,Full Price,Silver
302,120.78,12/24/2023,Online,Groceries,Full Price,Platinum
726,34.34,11/14/2023,Online,Books,Full Price,Silver
215,35.31,6/4/2024,In-store,Groceries,Discount,Bronze
158,35.15,9/21/2023,Online,Electronics,Full Price,Platinum
69,129.31,3/26/2024,Online,Home,Full Price,Bronze
393,26.11,1/27/2024,In-store,Groceries,Discount,Gold
85,0.09,1/9/2024,Online,Books,Discount,Silver
267,125.61,5/7/2024,Online,Groceries,Full Price,Bronze
69,18.78,4/19/2024,In-store,Groceries,Full Price,Bronze
611,11.04,3/11/2024,In-store,Apparel,Full Price,Bronze
347,27.12,1/9/2024,In-store,Home,Full Price,Gold
962,47.79,3/25/2024,In-store,Electronics,Full Price,Gold
728,64.61,11/29/2023,In-store,Books,Full Price,Silver
927,4.56,6/24/2024,Online,Books,Return,Bronze
673,352.59,8/4/2023,Online,Electronics,Full Price,Gold
423,125.9,4/14/2024,In-store,Books,Discount,Silver
606,39.04,9/27/2023,Online,Apparel,Discount,Silver
174,38.37,6/10/2024,In-store,Groceries,Return,Silver
677,59.52,7/31/2024,Online,Apparel,Full Price,Bronze
115,98.42,7/21/2024,Online,Apparel,Discount,Silver
220,15.83,9/22/2023,Online,Apparel,Return,Silver
956,20.94,12/10/2023,In-store,Electronics,Full Price,Silver
31,196.21,3/26/2024,In-store,Home,Full Price,Gold
523,29.61,12/31/2023,In-store,Electronics,Full Price,Bronze
343,47.84,12/2/2023,Online,Electronics,Discount,Silver
377,205.01,6/18/2024,In-store,Apparel,Full Price,Bronze
130,108.81,7/26/2024,Online,Home,Full Price,Gold
1000,41.81,2/27/2024,Online,Electronics,Discount,Bronze
617,115.11,7/24/2024,In-store,Home,Full Price,Bronze
539,1.99,7/27/2024,Online,Apparel,Discount,Gold
739,133.05,8/5/2023,Online,Electronics,Full Price,Bronze
2,66.75,2/1/2024,Online,Home,Discount,Silver
871,167.76,4/11/2024,In-store,Books,Full Price,Platinum
101,309.31,11/2/2023,In-store,Electronics,Full Price,Silver
533,260.08,11/10/2023,In-store,Electronics,Discount,Bronze
58,239.98,1/2/2024,Online,Electronics,Full Price,Bronze
389,71.78,5/15/2024,Online,Home,Full Price,Gold
692,44.65,11/5/2023,In-store,Groceries,Return,Bronze
941,62.56,2/29/2024,Online,Electronics,Full Price,Gold
341,117.08,12/24/2023,In-store,Books,Discount,Gold
861,215.41,8/20/2023,In-store,Books,Full Price,Silver
20,23.19,7/7/2024,In-store,Apparel,Full Price,Gold
255,250.34,8/13/2023,In-store,Groceries,Full Price,Bronze
317,168.84,1/6/2024,Online,Groceries,Return,Silver
38,385.64,7/29/2024,Online,Home,Full Price,Silver
660,212.24,12/30/2023,Online,Apparel,Discount,Bronze
537,32.84,4/11/2024,In-store,Home,Return,Bronze
386,11.2,1/22/2024,Online,Apparel,Full Price,Silver
633,11.91,6/15/2024,In-store,Groceries,Discount,Silver
928,34.42,12/24/2023,In-store,Home,Discount,Silver
26,95.24,1/27/2024,In-store,Apparel,Full Price,Gold
454,163.13,6/12/2024,Online,Groceries,Full Price,Silver
681,229.51,1/17/2024,In-store,Groceries,Full Price,Gold
323,97.75,12/29/2023,Online,Electronics,Discount,Gold
737,0.56,12/24/2023,Online,Home,Discount,Bronze
513,20.62,5/3/2024,Online,Electronics,Full Price,Bronze
819,10.51,12/13/2023,Online,Groceries,Full Price,Silver
773,45.15,9/13/2023,Online,Home,Return,Gold
13,69.59,11/17/2023,Online,Home,Full Price,Bronze
915,4.44,3/1/2024,Online,Books,Discount,Silver
908,42.84,11/19/2023,Online,Apparel,Full Price,Bronze
560,19.75,11/17/2023,In-store,Books,Discount,Bronze
921,104.15,5/28/2024,In-store,Books,Return,Silver
825,62.41,1/24/2024,Online,Groceries,Full Price,Bronze
371,68.38,5/2/2024,Online,Apparel,Full Price,Silver
291,55.81,2/10/2024,Online,Books,Full Price,Platinum
332,312.4,11/28/2023,Online,Books,Full Price,Platinum
606,24.17,11/19/2023,Online,Home,Full Price,Bronze
261,72.7,4/7/2024,In-store,Groceries,Discount,Gold
994,133.19,6/13/2024,Online,Books,Full Price,Platinum
790,81.38,12/18/2023,Online,Apparel,Full Price,Bronze
871,264.54,5/24/2024,Online,Electronics,Discount,Silver
205,47.48,3/28/2024,In-store,Electronics,Discount,Platinum
697,62.3,1/1/2024,In-store,Groceries,Full Price,Bronze
687,9.27,6/9/2024,Online,Electronics,Discount,Platinum
950,93.9,4/11/2024,In-store,Home,Discount,Silver
387,34,2/24/2024,In-store,Home,Full Price,Bronze
892,17.47,12/5/2023,In-store,Apparel,Full Price,Silver
821,78.64,3/4/2024,In-store,Groceries,Full Price,Bronze
468,76,3/15/2024,In-store,Groceries,Discount,Bronze
415,7.89,4/10/2024,In-store,Electronics,Discount,Silver
69,119.8,3/11/2024,In-store,Books,Discount,Silver
472,97.76,3/16/2024,In-store,Books,Full Price,Silver
104,20.95,10/2/2023,Online,Books,Full Price,Bronze
758,63.38,7/1/2024,Online,Apparel,Discount,Gold
161,127.41,10/13/2023,In-store,Groceries,Full Price,Silver
200,75.38,4/15/2024,In-store,Electronics,Full Price,Gold
216,50.33,10/22/2023,Online,Apparel,Full Price,Gold
946,38.91,2/24/2024,Online,Home,Discount,Bronze
212,94.26,9/10/2023,In-store,Home,Full Price,Bronze
508,279.87,7/18/2024,Online,Home,Full Price,Platinum
16,111.4,4/1/2024,In-store,Groceries,Discount,Gold
498,7.77,12/30/2023,Online,Home,Discount,Bronze
884,61.75,11/3/2023,In-store,Books,Discount,Gold
332,221.48,7/7/2024,Online,Home,Discount,Bronze
717,9.92,9/14/2023,In-store,Apparel,Full Price,Bronze
877,449.86,10/12/2023,Online,Home,Full Price,Silver
551,297.73,2/14/2024,Online,Books,Discount,Bronze
601,8.15,4/20/2024,In-store,Home,Full Price,Platinum
942,270.93,8/13/2023,In-store,Electronics,Discount,Gold
256,45.12,6/22/2024,Online,Books,Discount,Silver
992,186.25,12/10/2023,Online,Groceries,Full Price,Bronze
766,54.19,9/16/2023,In-store,Home,Full Price,Bronze
728,58.13,5/4/2024,Online,Apparel,Full Price,Bronze
880,100.58,4/23/2024,Online,Home,Full Price,Silver
815,148.93,3/10/2024,Online,Apparel,Full Price,Bronze
172,3.44,5/11/2024,Online,Electronics,Return,Silver
649,89.93,5/16/2024,Online,Groceries,Full Price,Silver
1000,20.67,6/3/2024,In-store,Books,Discount,Platinum
498,42.46,12/16/2023,Online,Books,Full Price,Platinum
471,42.77,5/2/2024,Online,Groceries,Full Price,Silver
384,63.31,8/13/2023,In-store,Electronics,Full Price,Silver
690,40.67,7/31/2024,In-store,Electronics,Discount,Bronze
589,11.36,11/6/2023,In-store,Home,Full Price,Bronze
700,15.74,10/20/2023,In-store,Electronics,Full Price,Platinum
507,3.4,1/17/2024,In-store,Home,Discount,Silver
992,63.53,11/1/2023,Online,Apparel,Full Price,Bronze
527,308.89,5/15/2024,Online,Groceries,Full Price,Silver
804,12.29,3/13/2024,Online,Apparel,Full Price,Platinum
831,292.37,10/18/2023,In-store,Apparel,Full Price,Bronze
325,132.19,5/22/2024,In-store,Apparel,Full Price,Bronze
214,101.47,6/12/2024,In-store,Apparel,Full Price,Platinum
208,103.64,5/13/2024,Online,Books,Full Price,Silver
169,175.29,12/10/2023,Online,Electronics,Discount,Silver
330,11.31,10/19/2023,Online,Groceries,Discount,Bronze
280,70.27,9/29/2023,Online,Groceries,Discount,Gold
978,119.43,2/28/2024,Online,Apparel,Discount,Gold
305,88.39,6/2/2024,Online,Groceries,Full Price,Silver
146,178.84,6/29/2024,In-store,Home,Discount,Bronze
775,7.5,3/27/2024,Online,Groceries,Full Price,Silver
516,117.34,12/24/2023,Online,Apparel,Discount,Bronze
90,76.36,1/14/2024,Online,Groceries,Full Price,Bronze
453,47.67,3/28/2024,Online,Electronics,Full Price,Bronze
60,41.59,6/21/2024,Online,Apparel,Discount,Bronze
311,96.98,10/31/2023,In-store,Books,Discount,Platinum
528,221.64,10/9/2023,Online,Electronics,Discount,Bronze
227,68.55,5/8/2024,Online,Groceries,Full Price,Silver
474,174.14,5/4/2024,In-store,Books,Full Price,Bronze
978,51.44,6/20/2024,In-store,Electronics,Full Price,Silver
541,10.8,4/3/2024,Online,Home,Full Price,Bronze
663,6.35,10/27/2023,Online,Electronics,Full Price,Silver
757,5.27,6/29/2024,Online,Books,Full Price,Gold
782,47.83,10/30/2023,Online,Home,Full Price,Platinum
79,41.13,3/1/2024,Online,Groceries,Full Price,Silver
433,126.56,5/3/2024,In-store,Apparel,Discount,Bronze
801,135.8,4/19/2024,In-store,Groceries,Discount,Bronze
153,5.22,7/20/2024,Online,Apparel,Full Price,Gold
789,24.99,2/23/2024,Online,Apparel,Full Price,Bronze
401,32.06,1/18/2024,In-store,Books,Full Price,Silver
279,79.32,9/29/2023,In-store,Home,Full Price,Platinum
57,15.61,11/13/2023,Online,Home,Discount,Gold
977,14.38,5/2/2024,Online,Electronics,Discount,Gold
186,287.86,1/17/2024,Online,Groceries,Discount,Gold
398,163.07,5/24/2024,Online,Books,Full Price,Silver
605,19.92,12/25/2023,Online,Groceries,Discount,Gold
788,52.18,12/31/2023,Online,Electronics,Full Price,Bronze
158,43.95,3/8/2024,In-store,Electronics,Full Price,Platinum
787,156.54,12/12/2023,In-store,Books,Full Price,Bronze
693,71.38,12/11/2023,In-store,Electronics,Discount,Silver
359,13.68,12/31/2023,In-store,Books,Full Price,Bronze
440,134.32,6/1/2024,Online,Electronics,Full Price,Bronze
589,50.57,8/4/2023,In-store,Home,Discount,Silver
466,30.51,5/15/2024,In-store,Books,Full Price,Bronze
663,47.08,4/28/2024,Online,Home,Full Price,Silver
446,68.87,9/6/2023,In-store,Home,Full Price,Silver
750,42.02,12/29/2023,Online,Books,Full Price,Silver
801,27.69,1/1/2024,Online,Groceries,Discount,Bronze
743,50.83,10/2/2023,In-store,Apparel,Full Price,Silver
488,1.94,1/14/2024,In-store,Electronics,Full Price,Gold
530,148.06,8/15/2023,In-store,Electronics,Full Price,Bronze
73,18.75,7/1/2024,Online,Groceries,Discount,Silver
929,4.49,10/16/2023,In-store,Apparel,Full Price,Silver
928,106.04,8/24/2023,Online,Groceries,Discount,Gold
701,148.69,3/19/2024,In-store,Apparel,Full Price,Silver
950,168.11,5/10/2024,Online,Books,Full Price,Bronze
17,68.02,6/15/2024,In-store,Books,Return,Gold
531,22.99,1/8/2024,In-store,Home,Full Price,Gold
731,133.65,5/16/2024,Online,Home,Full Price,Gold
326,120.3,11/16/2023,In-store,Books,Full Price,Silver
995,28.27,5/1/2024,In-store,Home,Full Price,Gold
632,233.73,4/23/2024,Online,Books,Full Price,Silver
613,11.02,1/19/2024,In-store,Groceries,Return,Gold
546,405.64,1/22/2024,In-store,Electronics,Discount,Gold
596,196.79,5/25/2024,Online,Books,Full Price,Gold
921,116.44,12/3/2023,In-store,Books,Full Price,Silver
708,279.28,5/3/2024,Online,Books,Discount,Gold
842,128.13,8/22/2023,In-store,Home,Full Price,Bronze
202,21.13,7/22/2024,In-store,Home,Full Price,Bronze
344,58.37,11/11/2023,Online,Home,Discount,Silver
853,7.42,11/7/2023,In-store,Home,Discount,Silver
523,49.37,9/16/2023,Online,Groceries,Discount,Bronze
859,135.33,4/5/2024,Online,Books,Discount,Silver
400,48.85,11/25/2023,In-store,Groceries,Return,Bronze
218,40.09,6/3/2024,Online,Home,Full Price,Silver
445,90.47,1/19/2024,In-store,Groceries,Discount,Gold
765,205.73,6/12/2024,Online,Books,Full Price,Gold
222,4.88,10/10/2023,In-store,Books,Full Price,Bronze
383,48.69,4/26/2024,In-store,Home,Full Price,Platinum
881,17.23,3/27/2024,Online,Books,Discount,Silver
592,118.86,11/29/2023,In-store,Groceries,Full Price,Gold
7,11.17,5/6/2024,In-store,Apparel,Discount,Silver
272,109.31,5/16/2024,In-store,Books,Discount,Platinum
739,33.71,1/10/2024,Online,Groceries,Full Price,Gold
16,22.18,3/8/2024,In-store,Groceries,Discount,Silver
424,275.44,3/5/2024,In-store,Groceries,Discount,Bronze
524,1.87,4/12/2024,Online,Books,Discount,Silver
803,57.59,3/25/2024,In-store,Apparel,Full Price,Silver
753,2.19,11/22/2023,Online,Home,Discount,Silver
21,66.09,2/17/2024,Online,Home,Discount,Bronze
690,69.52,10/9/2023,In-store,Books,Full Price,Silver
939,38.81,3/17/2024,Online,Books,Full Price,Silver
228,14.17,10/27/2023,In-store,Electronics,Full Price,Gold
785,47.22,9/2/2023,In-store,Apparel,Discount,Gold
288,111.55,7/21/2024,In-store,Groceries,Full Price,Bronze
809,152.51,5/22/2024,Online,Groceries,Full Price,Bronze
134,75.66,2/24/2024,Online,Home,Discount,Bronze
984,89.12,12/29/2023,In-store,Books,Full Price,Bronze
283,22.39,7/6/2024,In-store,Apparel,Return,Bronze
404,33.87,10/20/2023,Online,Home,Full Price,Gold
665,17.66,2/21/2024,In-store,Apparel,Full Price,Platinum
66,28.67,4/21/2024,Online,Books,Full Price,Bronze
649,25.47,5/24/2024,Online,Groceries,Return,Silver
604,73.28,3/21/2024,In-store,Electronics,Discount,Gold
437,82.71,1/25/2024,In-store,Apparel,Return,Platinum
829,289.95,1/3/2024,In-store,Groceries,Discount,Platinum
934,21.76,12/2/2023,Online,Apparel,Full Price,Bronze
259,102.63,2/17/2024,Online,Apparel,Full Price,Bronze
980,169.97,6/1/2024,Online,Apparel,Full Price,Bronze
966,82.15,8/5/2023,Online,Books,Discount,Silver
103,29.44,10/27/2023,In-store,Home,Return,Gold
993,30.46,4/10/2024,Online,Apparel,Full Price,Bronze
567,4,7/2/2024,In-store,Books,Discount,Gold
769,36.45,9/13/2023,Online,Electronics,Return,Silver
101,136.49,2/22/2024,Online,Home,Full Price,Platinum
198,4.87,12/11/2023,In-store,Books,Discount,Bronze
813,24.76,8/28/2023,Online,Electronics,Full Price,Bronze
226,122.5,2/13/2024,In-store,Home,Discount,Bronze
943,152.63,9/18/2023,Online,Books,Full Price,Bronze
463,60.76,1/28/2024,In-store,Electronics,Full Price,Gold
237,119.76,6/5/2024,Online,Books,Full Price,Bronze
